RefSeqID	FBgn	Chr	Start	End	Score	Strand	IC_4_6_K4me3_1	IC_4_6_K4me3_2	IC_6_8_K4me3_1	IC_6_8_K4me3_2	IC_8_10_K4me3_1	IC_8_10_K4me3_2	VC_4_6_K4me3_1	VC_4_6_K4me3_2	VC_68_K4me3_1_1	VC_68_K4me3_2_1	VC_810_K4me3_1_1	VC_810_K4me3_2_1	IC_4_6_K27ac_1	IC_4_6_K27ac_3	IC_6_8_K27ac_1	IC_6_8_K27ac_3	IC_8_10_K27ac_1	IC_8_10_K27ac_2	VC_4_6_K27ac_1	VC_4_6_K27ac_2	VC_68_K27ac_1_1	VC_68_K27ac_2_1	VC_810_K27ac_1_1	VC_810_K27ac_2_1	IC_4_6_K79me3_1	IC_4_6_K79me3_2	IC_6_8_K79me3_1	IC_6_8_K79me3_2	IC_8_10_K79me3_1	IC_8_10_K79me3_2	VC_4_6_K79me3_1	VC_4_6_K79me3_2	VC_68_K79me3_1_1	VC_68_K79me3_2_1	VC_810_K79me3_1_1	VC_810_K79me3_2_1	IC_4_6_K4mono_1	IC_4_6_K4mono_2	IC_6_8_K4mono_1	IC_6_8_K4mono_2	IC_8_10_K4mono_1	IC_8_10_K4mono_2	VC_4_6_K4mono_1	VC_4_6_K4mono_2	VC_68_K4mono_1_1	VC_68_K4mono_2_1	VC_810_K4mono_1_1	VC_810_K4mono_2_1	IC_4_6_K27me3_1	IC_4_6_K27me3_2	IC_6_8_K27me3_2	IC_6_8_K27me3_3	IC_8_10_K27me3_1	IC_8_10_K27me3_2	VC_4_6_K27me3_1	VC_4_6_K27me3_2	VC_68_K27me3_1_1	VC_68_K27me3_2_1	VC_810_K27me3_1_1	VC_810_K27me3_2_1	X4.6h_Ind.neg_1	X4.6h_Ind.neg_2	X4.6h_Ind.pos_1	X4.6h_Ind.pos_2	X6.8h_Ind.neg_1	X6.8h_Ind.neg_2	X6.8h_Ind.pos_1	X6.8h_Ind.pos_2	X4.6h_Vnd.neg_1	X4.6h_Vnd.neg_2	X4.6h_Vnd.pos_1	X4.6h_Vnd.pos_2	X6.8h_Vnd.neg_1	X6.8h_Vnd.neg_2	X6.8h_Vnd.pos_1	X6.8h_Vnd.pos_2	X4.6h_Pros.neg_1	X4.6h_Pros.neg_2	X4.6h_Pros.pos_1	X4.6h_Pros.pos_2	X6.8h_Pros.neg_1	X6.8h_Pros.neg_2	X6.8h_Pros.pos_1	X6.8h_Pros.pos_2	X6.8h_Elav.neg_1	X6.8h_Elav.neg_2	X6.8h_Elav.pos_1	X6.8h_Elav.pos_2	X8.10h_Elav.neg_1	X8.10h_Elav.neg_2	X8.10h_Elav.pos_1	X8.10h_Elav.pos_2	X18.22h_Elav.neg_1	X18.22h_Elav.neg_2	X18.22h_Elav.pos_1	X18.22h_Elav.pos_2	X6.8h_Repo.neg_1	X6.8h_Repo.neg_2	X6.8h_Repo.pos_1	X6.8h_Repo.pos_2	X8.10h_Repo.neg_1	X8.10h_Repo.neg_2	X8.10h_Repo.pos_1	X8.10h_Repo.pos_2	X18.22h_Repo.neg_1	X18.22h_Repo.neg_2	X18.22h_Repo.pos_1	X18.22h_Repo.pos_2	CGID	Symbol	Biotype	Tissue_46_K4me3	Tissue_68_K4me3	Tissue_810_K4me3	Tissue_46_K27ac	Tissue_68_K27ac	Tissue_810_K27ac	Tissue_46_K79me3	Tissue_68_K79me3	Tissue_810_K79me3	Tissue_46_K4me1	Tissue_68_K4me1	Tissue_810_K4me1	Tissue_46_K27me3	Tissue_68_K27me3	Tissue_810_K27me3	fit3.cluster	K4_vector	K27_vector	K79_vector	Euklidian_dist
NM_078876.5	FBgn0000422	2L	19120106	19120306	500	-	19	48	57	43	48	8	26	23	27	25	43	48	70	38	69	85	34	117	74	34	157	78	155	91	26	196	75	15	45	37	45	26	32	40	52	22	83	244	99	91	93	109	129	62	254	160	318	334	104	44	14	58	161	29	79	16	59	41	58	51	9.22614070366166	9.13689385750573	9.63128743639488	9.24562634361179	9.13468065855342	9.33143584680808	9.08063280497019	9.47420322102933	9.77632447511912	9.81001385974403	10.0644284566507	9.94883113360346	9.82160106985667	9.9712860574075	10.2339832194512	10.0562863250296	9.77835739033135	9.52081183037483	9.33348373810388	9.76199725861453	9.61721008222342	9.34061363926468	9.11978363094862	9.7719123950543	9.61579781300801	8.91893145760443	9.80886270186573	9.62393944095887	9.11238955144625	9.68538680193145	9.40170779862857	10.3953302661404	9.84468906408753	10.1120225898017	10.7887370948867	10.1585360269485	8.88260061602704	9.12923377421984	9.23961368205546	9.84008711049317	9.44220671038347	9.87218177989169	9.59264267874225	10.2924422297878	10.1911171470494	10.0446867575408	9.49965159892447	9.46011955455072	CG10697	Ddc	protein_coding	0	0	0	0	0	-0.13665185551037	0	0	0	-0.230459440167711	-0.0475337672752744	0.360062692902096	0	0	0	3	-0.0820694854591106	-0.13665185551037	0	0.159402415470877
NM_001298848.1	FBgn0000640	2L	9426783	9426983	500	+	10	15	7	30	75	6	34	16	17	20	36	55	156	63	101	76	163	121	186	59	284	222	254	173	17	171	23	35	56	29	78	22	39	35	55	10	71	123	77	98	84	53	128	48	188	140	245	211	60	31	68	62	190	28	79	37	62	58	59	41	8.95772267642677	8.95861086133903	9.02450292702872	8.65618591955091	8.90687796579688	9.0891356348992	8.81722612987836	9.21302612496303	9.27644991446958	9.4371764813834	9.69634357147292	9.34436236366985	9.59354340914874	9.4891914174766	9.67610715879337	9.5377272635396	9.49411446499032	9.1455787119417	9.33853806473629	8.89849949965422	9.25087387366371	9.22290725876596	8.65618591955091	9.56481078781014	9.19191084126507	8.82532907477442	9.37357497186956	8.65618591955091	8.98846720167402	9.34097378491034	8.94179244695288	9.74895452856748	8.84598395556272	9.66004230920245	9.55283288300564	9.20622881747056	8.90124020266531	8.96617536857928	8.92063488490938	9.21367790472759	9.21108448653302	9.48646916698813	9.25058982953132	9.94388227666727	9.392382410742	9.4359222965879	9.33767182355502	9.32533370407483	CG3763	Fbp2	protein_coding	0	0	0	0.130499398066952	0.0867221384395858	-0.258291457118596	0	0	0	0	-0.267369079078372	0.419960826858121	0	0	0	3	-0.152591747779749	-0.0410699206120582	0	0.158022086651073
NM_166415.2	FBgn0034568	2R	20990971	20991171	500	-	1	47	28	45	13	8	25	27	23	29	44	66	135	132	140	7	204	115	141	68	271	215	274	123	13	180	57	54	54	33	77	47	29	32	64	11	121	202	136	101	141	101	185	56	286	241	278	307	1363	165	288	426	51	99	1004	614	327	256	340	205	9.78456232014386	9.45204279432199	9.81221464909394	9.54954308392422	9.37903850712639	9.57545539454122	9.36292722843626	9.8588591107768	10.1329200414824	10.1050276209696	10.4654141242797	10.1469917516038	10.3858039217475	10.4514278447951	10.5156050347419	10.3965894676201	10.0301234928411	9.65745532964851	9.70836371107152	9.49338509028912	9.75219270479728	9.61651510604534	9.26312686287113	9.95122478881018	9.83969306624933	9.47330861520664	9.5633172233154	9.32880403593919	9.11994014073956	10.0355050116916	9.44287778827487	10.5809779995725	9.10394042566821	10.3823141938324	10.4589449126121	10.0130093996618	9.43012993719645	9.35777093351424	9.2910665731953	10.12007598214	9.71997326059223	10.2248947218793	10.0802269609826	10.6673649292123	9.75848182877939	10.1392013335917	9.61302500732818	10.0157396082278	CG3216	CG3216	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0.182735965433205	-0.164270988686341	1.56522596678904	3	0	0.145806011939477	0	0.145806011939477
NM_001299830.1	FBgn0034833	2R	23183976	23184176	500	+	9	27	28	54	10	10	8	26	21	19	38	39	114	116	242	5	128	99	236	135	267	319	226	154	74	302	139	96	76	120	371	187	406	216	196	57	42	127	74	52	79	92	136	91	354	260	295	309	175	75	86	180	122	152	128	61	142	106	163	120	9.85818082141017	9.77267849222098	9.69086232973654	9.69259823841039	9.92055783147226	9.64219223089329	9.62703354321729	9.6735503644081	9.78111523353655	9.85108218216139	9.81363973484013	9.91522462733874	9.90080387688343	10.1036126892238	9.9090178899207	9.78600354325769	9.99878957675447	9.81033250989409	9.47951649467342	9.42090868570163	9.91707141214527	9.80466770356292	9.77002464330884	9.85246452623975	10.045773628578	10.3813291610476	9.6346577485872	10.10971508346	10.1872830462838	9.871486040364	10.1268705697164	9.95924472605838	9.66954145201278	10.0334052051677	10.1148482251445	10.0613658387196	9.80067722336235	9.75563251746542	9.64524509485769	10.062109226792	10.0021552142904	9.91658220158089	9.82059787654756	9.89833163204066	9.95319994144755	9.87274255368762	9.86556983431146	10.0699212611504	CG13539	CG13539	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	-0.00430841524427367	0.0747164144668858	0.0197621253545935	3	0	-0.145124413689498	0	0.145124413689498
NM_137257.1	FBgn0034096	2R	16234736	16234936	500	-	13	11	49	65	40	28	21	33	34	25	68	59	167	142	91	91	130	141	220	124	413	308	358	173	34	151	33	60	5	17	49	38	22	41	50	18	320	452	351	272	315	351	329	150	724	515	666	786	884	148	310	509	508	649	470	379	352	370	459	329	8.95627145553872	8.8246246008288	9.06631617017583	8.65618591955091	8.88849608454775	8.92081358873928	8.65618591955091	9.0070163762271	9.28533340556228	9.43866448567032	9.55610161899355	9.43034260458109	9.40876822596978	9.29564457864446	9.55213687358106	9.45883933531632	9.16638856633502	9.08609592456099	9.05952065493455	9.02378477178369	8.97873786317823	9.03472515178701	8.97587694968324	9.3196593654344	8.8489406939143	8.65618591955091	9.2926031810942	9.02030657121672	8.81310656712826	9.25940503205276	8.78379114074853	9.53011014293841	8.65618591955091	9.39992133780983	9.44984626588955	9.09825042316178	8.65618591955091	8.98017938874386	8.65618591955091	9.11036715204773	9.0877164158935	9.26874489085279	9.09492640631901	9.54924053458702	9.2871307362568	9.19374821727745	9.38544452860824	9.30852022661877	CG7786	CG7786	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	-0.0631565444634168	-0.0383285103663463	-0.599268629801176	3	0	0.139813565196109	0	0.139813565196109
NM_143389.3	FBgn0027578	3R	28883692	28883892	500	+	21	15	25	22	33	16	28	36	27	25	48	51	180	151	207	84	261	202	391	192	673	761	607	303	38	138	96	38	105	42	93	48	258	105	114	38	152	260	131	80	194	143	349	88	621	437	648	639	116	43	63	39	81	56	92	28	60	95	72	41	9.22586965127851	9.08806746424147	9.46429911863541	8.71882615263561	9.18443608267836	9.18777097163277	9.07131416719493	9.26911640720559	9.59751998471436	9.84012231137913	10.0661265557464	9.83674832786986	9.97642316435822	9.88984182520998	10.1364149587098	9.99061192619282	9.76427325729285	9.4952682451815	9.91099652263505	9.56696076358923	9.372202482693	9.26857308251791	9.87218725576498	9.55940661459503	9.55306424108638	9.26382456883651	9.51628567757915	9.57560067100824	9.18279192633052	9.92446215315241	9.59894827040006	10.1653888377594	10.0715736895643	10.3432658562214	10.8640883584599	9.93963719439961	9.08307513225413	9.34584862931996	8.90087020362589	9.73129470244918	9.44446290619483	9.83980896461747	9.61733508259184	10.0749050616557	10.2732815703738	9.78155493234327	9.41145777545164	9.49820991493156	CG14526	CG14526	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	-0.136246391011653	0	0	3	0	0.136246391011653	0	0.136246391011653
NM_134511.2	FBgn0031070	X	19762118	19762318	500	-	1092	1344	963	631	2092	1975	2856	3541	2796	3000	2170	1995	462	594	489	168	266	302	761	270	927	888	698	489	1255	1887	1958	1086	705	902	1902	921	1139	1040	455	166	134	396	132	119	156	188	145	112	447	295	458	581	136	2	64	50	34	53	98	59	70	22	37	34	11.8101489490465	11.8041340400581	12.0007198251741	12.1846393034002	11.2459044196468	11.2401191110304	11.8631021335274	11.8462128227342	10.9213819075081	10.9029097399607	10.886260337159	10.8250437835959	10.8242991883888	10.9502885042951	10.9669334387571	11.1051200342219	10.7068340536852	10.8520406914117	11.0234949679105	11.2262012673147	11.026316167217	11.1932499240488	11.4457948895631	11.414338509344	11.2792155130397	11.2538667696437	10.5155262739936	10.6672297842891	10.5330110583023	10.447764703609	10.8432086505919	10.5197232976209	9.95937424730924	9.76581036961079	9.6032382385274	9.75687018329194	11.4105580872003	11.4324225098729	10.6260545910478	10.4163880282109	10.9828921652728	10.8205050129614	10.8921847614074	10.2963016840502	9.87911081712222	9.7659550495468	9.36971765747535	9.66778435273746	CG12702	CG12702	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0.132751635263117	0	0	3	0	-0.132751635263117	0	0.132751635263117
NM_079317.3	FBgn0036285	3L	12432468	12432668	500	-	42	19	88	44	135	63	80	65	66	53	118	103	153	108	118	64	85	138	170	95	278	224	190	124	48	228	74	80	253	82	55	49	54	77	58	35	374	652	710	411	542	387	650	214	1041	745	851	917	1397	389	723	672	546	1003	901	604	635	735	723	593	9.74754669390493	9.4716945373338	11.0311436133997	11.4146797564189	9.8810066495982	9.85319515379484	10.8832807935208	11.2179485771367	10.0367647349809	10.1180435243472	10.5507309309187	10.3677877140438	10.3244279476643	10.5873349978863	10.5770038810169	10.4861270677815	9.88103925169858	10.0493652123099	9.81682336716998	9.74411935242483	9.88951241257499	9.66019824113306	9.74108205748395	9.81877185872196	9.73403489283154	10.1072610134285	9.7220042889569	9.74037544485237	10.2546263634237	10.407629084503	9.95271104563613	10.2927012784574	9.55857105666564	10.1680988043813	9.80671408300759	9.6843130339453	9.68267877648168	9.59631449986063	9.60502662527627	10.0513539043102	10.1267726398711	10.1718734108795	9.97817942521277	10.2775105279815	9.957494935496	9.78430187621845	9.56400326986639	9.53431892039015	CG10704	toe	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0.0631294001284731	0.0333474852864475	-0.475716401930936	3	0	-0.129824370701368	0	0.129824370701368
NM_133049.4	FBgn0030904	X	18243084	18243284	500	-	262	206	120	61	125	111	168	240	123	78	108	97	284	252	179	85	102	137	218	89	368	291	268	118	580	595	769	485	363	364	462	246	206	217	81	34	640	970	989	619	765	493	937	264	1318	1077	1185	1227	1394	367	1068	777	372	813	1084	814	731	767	880	648	10.672837133725	10.9833444456354	10.1688399723825	9.99419518028854	10.0953603209247	9.93815808311522	10.042029102813	9.91803175518168	10.2541214372137	10.278835402073	10.080789447623	9.97374865306889	10.1884810629022	10.2925662422343	10.0553592550437	10.0820971758977	9.65533262256778	9.60261267046186	9.75891640217515	10.2826625793239	9.66473788882006	9.70076740339097	11.0907789155871	11.0212428898006	9.76420237410971	9.90913726176901	9.29702758854261	9.42736666657715	9.92397204930203	9.93789323256508	9.30131627472126	9.86706940955678	9.17216358332424	9.67226911550405	9.25696427122869	9.19893671457707	9.9143012021426	9.86557313689014	9.15164786256341	9.51708329847852	9.80520032802051	9.85676959308779	9.56892480608399	9.66212266191786	9.48349681231058	9.32871003637515	9.08669509403066	9.33457945103836	CG5988	upd2	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0.427384562045446	-0.278196798791209	0.0334440435994951	3	0	0.129009035536972	0	0.129009035536972
NR_037744.1	NA	2R	24186061	24186261	500	+	33	66	42	32	25	46	64	94	97	51	89	69	219	215	244	151	133	142	257	73	225	302	183	243	18	271	13	36	56	39	72	39	48	61	57	17	178	268	135	133	184	168	213	122	474	284	316	339	126	55	28	42	48	16	35	9	40	25	39	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	-0.45071360624192	-0.948741155024928	-0.181366048489597	0	0	0	0.0613411438775135	0.319060670845524	-0.429453261905798	-1.69869545672779	0	0	4	0.0490514471827606	0.117874646971345	0	0.127673320898857
NM_142303.4	FBgn0038445	3R	16571514	16571714	500	+	13	11	14	24	6	10	29	17	22	18	33	44	115	129	133	31	107	91	192	85	233	245	184	123	31	196	24	56	77	45	75	44	33	43	42	27	149	180	152	183	97	115	212	82	374	244	287	273	286	61	120	80	41	84	196	128	125	102	165	159	9.03174699539239	9.03902801288762	9.13315528693799	8.82470260765341	8.93095013790967	9.00516382215839	8.81072702346138	9.08212818633094	9.34558508894168	9.5357592810135	9.50523764441063	9.45403314531531	9.66559891732444	9.53809483140378	9.72264867776068	9.74946078815293	9.18359352655361	9.25187381094302	9.06462538955467	8.65618591955091	9.07944584219077	9.05918444783571	9.13821634882434	9.18366761051911	8.99797241256755	9.05801781980925	9.28817017645514	9.19291636996009	8.97309613655625	9.52532614809505	9.02449897292706	9.56552442763756	8.8875230997065	9.41949426672197	9.26166060346897	9.04195187925286	9.11178500258431	8.85382592596289	9.09307887390689	9.41070766658509	9.0616412326827	9.29266900723489	9.41161056303098	9.63584724242048	9.23919538072172	9.2031001553149	9.1804619794693	9.30504388117893	CG14891	CG14891	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0.124084593870877	0	1.09652074453897	3	0	-0.124084593870877	0	0.124084593870877
NM_001273219.1	FBgn0031850	2L	6689136	6689336	500	-	30	31	23	57	80	13	10	21	28	23	43	28	124	114	178	132	188	150	182	61	295	221	190	139	36	230	87	49	47	45	60	37	32	44	52	10	50	114	61	41	82	107	72	39	190	107	173	191	311	51	109	63	140	190	105	71	136	106	290	188	11.1813514364708	10.929091839434	12.7380214407622	13.2618611155528	11.6997649188364	11.7420874258736	12.6728761364139	12.6159816662805	11.3810813036897	11.375239361281	11.4829819099575	11.4185675118682	11.3708939729412	11.2665555518288	11.2212685957068	11.1508900852656	11.8560355253099	12.0704305060052	10.9234723765639	10.8219288631911	11.770263365416	11.8113274608937	11.4439594394378	11.1504225883113	11.4946628283252	12.2576829014001	10.4853182081766	10.7704312815094	12.8529524150006	12.3009821214782	11.1474349522286	10.6949155692002	12.2560831716953	11.7551161186208	10.7443718138274	10.9584357534284	11.7593036995423	11.6677897940675	10.4732779282602	10.9276088925125	11.8995062413478	11.9167248301141	10.8399868973861	11.0515442483913	11.4878887492427	12.1320186811764	10.7814225590448	11.2757554807757	CG11326	Tsp	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	-0.875436827565809	0.490840436439802	0.442926809680678	4	0	-0.106244045313795	0	0.106244045313795
NM_132302.4	FBgn0030093	X	9149308	9149508	500	+	698	667	752	580	1514	2673	3650	3926	3270	3782	3240	2939	628	1017	884	389	613	673	1397	553	1543	1712	1260	1290	1083	2319	1561	917	357	1297	1960	885	1408	1288	665	232	39	76	35	63	14	35	30	31	108	78	107	146	151	15	21	2	17	65	103	49	56	20	54	38	13.6981678398661	13.9237607600111	13.8708228837491	14.1382778591684	13.495630400567	13.5873344533237	14.0846701292851	13.879460495555	12.8773178503771	12.7910495796364	12.6269295861227	12.8388171695462	12.9182081747063	12.8256119430854	12.7326690651996	13.0743455638903	12.6658613628451	12.8584045439405	13.7815284655286	13.884712823936	12.9506388350594	13.1835185695699	13.8037089379049	13.6865246816903	13.2704151656512	13.0416053447173	13.8400604583022	13.5236295634616	12.7536996737667	12.2322095189063	13.7127241441113	12.6986403692404	11.8653354052369	11.0021525910793	11.9426356807964	12.5857708799647	13.6434738035916	13.6590865122915	13.1173842506402	12.6132023348103	13.3507738878431	13.1026625783059	12.7936334445432	12.0321510778704	11.8726926868286	11.5312258077853	11.1211031956238	11.5959626012302	CG7055	dalao	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	-0.105622644991047	0	0	3	0	0.105622644991047	0	0.105622644991047
NM_001275286.1	FBgn0037181	3L	22712154	22712354	500	+	17	25	32	78	1	14	21	18	24	21	49	37	135	131	67	69	125	138	241	97	396	305	394	182	13	131	21	22	1	30	53	32	32	33	62	17	93	212	98	51	69	79	134	85	291	191	412	360	143	80	14	60	19	53	104	43	57	94	85	57	10.171208306025	9.26736296070822	9.70348886634971	8.99322249302719	9.04441682473113	9.32142563201331	9.03509462790023	9.34863851809363	9.83232192299668	9.8916234128702	10.2645103830959	10.1457216163068	10.1773940406381	10.1233371528877	10.3356335722568	10.1613782868028	9.68327985161288	9.80979159811042	9.55254070360116	10.0953259965586	9.44133364984188	9.51684037896432	9.47380050253873	9.6229592974735	9.59974261544933	9.17896480393598	9.6910685044901	9.38747283612267	9.22539618139473	9.94835883725828	9.86676314536502	10.3803576134506	9.57739387324173	10.1740138735902	9.46979495853502	9.28540259851494	9.04850913874427	9.04309627664997	9.3481995709919	9.74206490150302	9.44754669510095	9.58337021112151	9.80412846585136	10.0681253937168	9.414657060869	9.87330798137369	9.5115807615592	9.30501371643443	CG11370	CG11370	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	-0.0984350247938216	0	0	3	0	0.0984350247938216	0	0.0984350247938216
NM_001276170.1	FBgn0039743	3R	30052671	30052871	500	+	2078	1623	1063	1528	3347	2829	3814	4436	3858	4261	3951	3346	543	547	514	262	228	313	766	219	1007	868	757	707	782	1313	1025	692	487	839	1364	688	946	972	512	171	89	161	67	45	100	77	107	56	254	203	188	237	121	3	73	75	51	54	72	58	57	34	95	61	12.2090659214778	12.4191767785732	12.2194420319207	12.6695740397222	12.1389220701125	12.2328582130166	12.500890667841	12.4012271267419	11.5582977804716	11.3835431875274	11.5007593472663	11.4466028871322	11.4181928552316	11.4993228106502	11.4722981791368	11.4981079081605	11.4315266859763	11.7196446403382	12.0643970935407	12.4580516824761	11.4818285211429	11.7936344520896	12.0847905195672	11.9593821588928	11.9973127000792	11.8530123204477	11.9803896340702	11.6595160247662	11.4454909424828	11.0635466913778	11.870741268113	11.4221728954095	10.7257159223197	10.3582476051293	10.8002767977113	10.9786427099717	12.3803805147898	12.2000966126351	11.7638779084555	11.0902249693272	11.9995693008286	11.530958223327	11.465845497082	10.9666365771937	10.6620151612352	10.454868359875	10.213908172727	10.3840092544124	CG7946	CG7946	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0.0818873564021772	0	0	3	0	-0.0818873564021772	0	0.0818873564021772
NM_142017.3	FBgn0038136	3R	13298979	13299179	500	+	20	21	31	73	36	12	9	33	12	29	45	45	195	133	116	73	87	109	249	123	406	309	342	137	20	127	9	29	1	36	60	57	22	47	48	26	137	193	103	59	108	95	197	74	419	257	479	466	295	156	85	98	1	72	226	94	83	93	63	53	9.57968214649624	9.14351885241603	9.41182281671545	9.01992435437632	9.15176362337932	9.33778314161537	8.85942854085341	9.31529868158238	9.92738021218345	10.1840461447318	10.1594257321198	9.97632517341727	10.0501828389423	10.1435644362066	10.2826453182563	10.2631037664875	10.0172760358284	9.60296233120732	9.64837206202523	9.3866573715105	9.48235158035414	9.42614425054445	9.20974715030683	9.75822120976519	9.71868105520259	8.93018122137003	9.61129501955628	8.97849953300469	9.23195623140104	9.89428978355488	9.25480431679568	10.2234648881642	11.0037806480299	10.7541842068948	10.380335795508	9.78034399606798	8.91408231661618	9.15474498090699	9.00920785688493	9.9682862064847	9.58299490175205	10.0639673408576	9.86291341414723	10.5495002097015	10.7106404704028	10.7769809848309	10.0037095295061	9.84855852459504	CG8774	CG8774	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	-0.0239815705043691	0	0	3	0	0.0239815705043691	0	0.0239815705043691
NM_001272974.1	FBgn0031388	2L	2079918	2080118	500	+	21	3	13	24	23	5	27	39	20	28	34	33	167	135	209	73	191	93	135	52	279	213	231	188	12	134	10	20	1	21	50	43	27	24	33	11	319	359	270	196	289	65	205	86	356	298	346	372	146	107	57	54	3	43	94	58	74	114	63	65	9.33594130275037	9.48000011291242	9.20685886242757	8.87531303705729	9.48250562112284	9.69413228464247	9.17827789124688	9.37821627117395	9.56891634444902	9.76254352609425	9.63676406290187	9.56368417356961	9.63773116789963	9.67327062790394	9.61542007967625	9.65213109714326	9.74113809121593	9.7794671645413	9.63205682595814	9.47878545180619	9.72721310709706	9.74145437444791	9.31796239984219	9.33481839757278	9.6527992873114	9.49885377558746	9.87549368931836	9.44925189213591	9.41592130155535	9.62150509409916	9.23624048422761	9.81503232539117	10.0313628169361	9.96918720587675	9.91777949844623	9.67397765530518	9.50451732050314	9.57001157398419	9.13563992661959	9.72067777275379	9.44534468397719	9.55564144594418	9.34849611986817	10.0034413254132	9.70555571969974	9.90799828113096	9.65565853595498	9.24926841012855	CG12674	CG12674	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	-0.012165296617402	0	0	3	0	0.012165296617402	0	0.012165296617402
NM_058072.4	FBgn0026378	2R	19492086	19492286	500	+	1268	1122	378	417	773	791	1434	1668	1328	1309	1266	1022	430	483	440	86	384	461	635	253	776	934	759	639	312	479	200	130	23	94	315	145	162	135	117	41	142	317	215	177	179	230	189	118	580	431	446	478	21	9	4	45	10	14	50	11	54	30	44	21	10.5813848524118	10.6927140110142	10.3753187436992	10.4026306983163	10.2169963234307	10.2144740749283	10.3850953262004	10.3856576687854	10.3964795438152	10.4561842828127	10.4045146422596	10.3963138323021	10.1365725928274	10.3199374764613	10.2282903670855	10.2645576042399	10.1651698623148	10.1992164871908	10.3039325496592	10.2274939962501	10.2445538904324	10.0819275524096	10.1484480651082	10.0185680572325	10.2973161701315	10.0604715472297	10.156584139863	10.1222272665962	10.1719827396647	10.1539691864746	10.1129203331997	10.1137466015264	10.2088599068648	9.9380499026729	10.753680336834	10.7353135573371	10.2475595211701	10.2352765623739	10.3491027934579	10.06146110068	10.0748540778595	10.1737931489083	10.2945950026548	10.3178021830559	10.2532583356028	10.2463566228123	10.4554526636268	10.4018623076334	CG8432	Rep	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
NM_140394.2	FBgn0036366	3L	13450083	13450283	500	-	1630	1379	694	798	1078	1385	2102	2394	1750	2073	1886	1519	569	673	555	196	457	474	752	313	956	887	859	719	116	309	69	68	25	65	178	85	101	100	70	20	305	530	322	322	242	267	365	178	627	455	600	603	56	1	23	84	94	20	67	20	32	40	36	26	9.88717088763602	9.89036698408537	9.57809488612289	9.72019677292209	9.64281954710242	9.57299825317512	9.42835955365003	9.58565415927573	9.73196427322928	9.72821978977473	9.7331647535809	9.56539981267513	9.72894447682559	9.79955793057616	9.69963517363413	9.73274170712236	9.67691539783356	9.73571853512813	9.4008822468532	9.51570178888086	9.76326501890655	9.5937778080984	9.51918328186897	9.48233664377951	9.8726511745302	9.81641228679503	9.4093148387265	9.38980821308484	9.49893625941252	9.73421888074225	9.59718234873052	9.69167612324129	9.62612290165066	10.0463094330609	9.33700244993507	9.58294572305272	9.87539247131877	9.46527020195731	9.83193320099407	9.77188025852189	9.54984522946032	9.85500705528382	9.83029602333726	9.80974997390657	9.41967848587928	9.35617786386572	9.39637224049857	9.43433597431793	CG10133	CG10133	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
